compare,timestampA,timestampB,hungarian
55,2013-08-30_01-53-31,2014-06-10_21-57-05,-1.0
56,2014-06-10_21-57-05,2014-08-18_19-10-45,-1.0
57,2014-08-18_19-10-45,2014-09-20_13-20-17,-1.0
58,2014-09-20_13-20-17,2014-10-20_19-52-29,-1.0
59,2014-10-20_19-52-29,2015-01-16_13-36-53,-1.0
60,2015-01-16_13-36-53,2015-04-08_17-17-44,-1.0
61,2015-04-08_17-17-44,2015-04-15_20-53-00,0.6507024265644954
62,2015-04-15_20-53-00,2015-07-31_03-05-24,0.6969696969696968
63,2015-07-31_03-05-24,2015-08-29_22-12-56,0.6911217437533226
64,2015-08-29_22-12-56,2016-07-15_04-45-08,0.6675224646983311
65,2016-07-15_04-45-08,2016-10-01_15-52-00,0.7000000000000001
66,2016-10-01_15-52-00,2016-10-05_13-29-55,0.7043859649122809
67,2016-10-05_13-29-55,2017-03-20_12-41-22,0.6767543859649122
68,2017-03-20_12-41-22,2017-04-30_02-08-59,0.668859649122807
69,2017-04-30_02-08-59,2017-05-08_22-09-08,0.6956115779645191
70,2017-05-08_22-09-08,2018-10-21_21-55-18,0.6587719298245613
71,2018-10-21_21-55-18,2019-02-23_08-27-32,0.7025819265143991
72,2019-02-23_08-27-32,2019-03-03_18-50-03,0.715587044534413
73,2019-03-03_18-50-03,2019-03-10_23-00-19,0.7165991902834008
74,2019-03-10_23-00-19,2019-09-04_15-59-23,0.6966230936819171
75,2019-09-04_15-59-23,2020-02-17_04-11-07,0.6926713947990544
76,2020-02-17_04-11-07,2020-08-07_02-25-50,0.7187857961053836
77,2020-08-07_02-25-50,2020-10-28_17-03-37,0.7125850340136055
78,2020-10-28_17-03-37,2020-12-06_00-02-46,0.7040816326530613
